Season,TeamID1,TeamID2,result,win_pct_A_1,win_pct_N_1,win_pct_H_1,win_pct_All_1,win_pct_A_2,win_pct_N_2,win_pct_H_2,win_pct_All_2,Score_A_1,relScore_A_1,Score_N_1,relScore_N_1,Score_H_1,relScore_H_1,Score_All_1,relScore_All_1,Score_A_2,relScore_A_2,Score_N_2,relScore_N_2,Score_H_2,relScore_H_2,Score_All_2,relScore_All_2,FGM_1,FGA_1,FGM3_1,FGA3_1,FTM_1,FTA_1,OR_1,DR_1,Ast_1,TO_1,Stl_1,Blk_1,PF_1,goal_rate_1,3p_goal_rate_1,ft_goal_rate_1,FGM_2,FGA_2,FGM3_2,FGA3_2,FTM_2,FTA_2,OR_2,DR_2,Ast_2,TO_2,Stl_2,Blk_2,PF_2,goal_rate_2,3p_goal_rate_2,ft_goal_rate_2,OrdinalRank_127_128_1,maxRank_127_128_1,RankMax_1,RankMin_1,RankStd_1,RankMean_1,RankTrans_50_51_to_127_128_1,RankTrans_15_16_to_127_128_1,OrdinalRank_127_128_2,maxRank_127_128_2,RankMax_2,RankMin_2,RankStd_2,RankMean_2,RankTrans_50_51_to_127_128_2,RankTrans_15_16_to_127_128_2,OrdinalRank_127_128_diff,year_x,rank_x,pyth_x,adjusto_x,adjusto_rank_x,adjustd_x,adjustd_rank_x,adjustt_x,adjustt_rank_x,luck_x,luck_rank_x,sos_pyth_x,sos_pyth_rank_x,sos_oppo_x,sos_oppo_rank_x,sos_oppd_x,sos_oppd_rank_x,ncsos_pyth_x,ncsos_pyth_rank_x,teamid_x_x,year_y,rank_y,pyth_y,adjusto_y,adjusto_rank_y,adjustd_y,adjustd_rank_y,adjustt_y,adjustt_rank_y,luck_y,luck_rank_y,sos_pyth_y,sos_pyth_rank_y,sos_oppo_y,sos_oppo_rank_y,sos_oppd_y,sos_oppd_rank_y,ncsos_pyth_y,ncsos_pyth_rank_y,teamid_x_y
2017,1116,1371,1,0.5454545454545454,0.8,0.8333333333333334,0.7352941176470589,0.4,0.625,0.8571428571428571,0.65625,73.72727272727273,-4.818181818181818,76.2,7.0,84.5,11.944444444444445,79.79411764705883,5.794117647058822,71.9,-4.2,68.5,1.625,77.07142857142857,9.214285714285714,73.3125,3.125,27.735294117647058,60.17647058823529,6.529411764705883,17.941176470588232,17.794117647058822,23.35294117647059,11.323529411764708,24.94117647058824,14.088235294117649,11.735294117647056,7.529411764705883,4.735294117647058,20.58823529411765,0.4604776571655914,0.3571695465072308,0.7673690631497313,26.4375,58.71875,6.125,18.125,14.3125,22.25,13.0625,26.5,12.3125,13.5625,6.9375,2.46875,18.59375,0.4513054526370458,0.34014012508085795,0.6365214117560718,0.09116809116809116,351.0,69.0,28.0,12.682491404897311,43.70588235294117,-0.028490028490028487,-0.08831908831908833,0.10256410256410256,351.0,64.0,32.0,9.503482333891519,49.235294117647065,-0.051282051282051294,0.0028490028490028435,-0.011396011396011388,2017,35,16.25,116.1,28,99.8,76,69.7,87,0.086,9,8.37,45,108.6,59,100.2,28,-1.55,202,1116.0,2017,51,13.63,109.4,84,95.8,34,67.5,214,0.058,43,9.65,31,110.2,29,100.6,37,-2.11,218,1371.0
2017,1124,1308,1,0.6,0.8,0.875,0.7741935483870968,0.6666666666666666,1.0,0.9333333333333332,0.8333333333333334,72.3,2.6,71.2,9.0,71.3125,12.1875,71.61290322580646,8.580645161290322,72.25,2.9166666666666665,71.66666666666667,14.0,82.73333333333333,13.6,77.43333333333334,9.366666666666667,25.774193548387093,55.225806451612904,6.612903225806452,18.70967741935484,13.451612903225806,18.90322580645161,12.67741935483871,24.935483870967737,15.483870967741936,13.419354838709678,5.129032258064517,4.870967741935483,17.677419354838708,0.4664225236008214,0.35110889998412137,0.6890449982805981,26.16666666666667,56.56666666666667,7.4,22.13333333333333,17.7,24.966666666666665,12.466666666666667,26.43333333333333,14.666666666666664,13.733333333333333,4.866666666666666,3.5,18.6,0.46636073111451,0.34138105812252606,0.7082148197825409,0.04558404558404559,351.0,48.0,3.0,10.633258036490425,14.764705882352944,0.019943019943019943,-0.0911680911680912,0.5498575498575499,351.0,226.0,104.0,32.02779124080688,157.82352941176467,0.1908831908831909,0.2535612535612536,-0.5042735042735043,2017,13,24.23,117.1,23,92.9,16,63.7,328,0.023,126,13.08,5,111.7,6,98.6,6,1.67,110,1124.0,2017,84,7.89,110.5,70,102.6,124,67.9,195,0.063,35,-4.52,267,101.0,307,105.6,174,-4.82,295,1308.0
2017,1153,1243,1,0.7272727272727273,0.6,1.0,0.8529411764705882,0.4545454545454545,0.6666666666666666,0.6875,0.6060606060606061,60.72727272727273,5.0,71.8,6.0,83.6111111111111,21.055555555555557,74.47058823529412,13.647058823529413,69.81818181818181,-2.1818181818181817,69.83333333333333,9.166666666666666,73.75,7.9375,71.72727272727273,4.787878787878788,26.94117647058824,59.29411764705882,7.411764705882352,21.588235294117645,13.176470588235292,19.294117647058822,12.411764705882351,24.794117647058826,15.823529411764708,10.0,7.470588235294117,5.088235294117646,15.970588235294118,0.4521960169077466,0.3425023155853842,0.688787163483218,24.75757575757576,54.0,7.090909090909091,19.666666666666668,15.12121212121212,21.939393939393934,9.515151515151516,23.24242424242424,14.969696969696967,13.06060606060606,7.8181818181818175,3.787878787878788,17.727272727272727,0.4587500946588575,0.3661725840132332,0.6866497964908075,0.04843304843304843,351.0,34.0,10.0,6.199501877523046,19.058823529411768,0.01994301994301994,-0.04843304843304843,0.10541310541310543,351.0,62.0,28.0,8.635170899906283,42.23529411764706,-0.011396011396011388,-0.022792022792022776,-0.05698005698005699,2017,23,22.18,114.9,34,92.8,15,63.5,330,0.026,116,4.17,80,107.1,75,103.0,94,-0.47,167,1153.0,2017,30,17.44,113.0,42,95.6,33,66.2,268,-0.029,256,11.56,11,110.6,20,99.0,11,-5.31,305,1243.0
2017,1181,1407,1,0.3333333333333333,0.9,0.9375,0.7714285714285715,0.3333333333333333,1.0,0.6923076923076923,0.5882352941176471,73.1111111111111,-3.555555555555556,80.6,11.5,84.9375,18.5,80.65714285714286,10.82857142857143,72.46666666666667,-3.2666666666666666,80.33333333333333,13.833333333333336,77.38461538461539,6.846153846153847,75.73529411764707,3.6176470588235294,27.65714285714286,58.0,8.228571428571428,21.885714285714286,17.114285714285714,22.57142857142857,10.457142857142856,25.857142857142854,13.085714285714285,11.285714285714285,5.914285714285715,4.485714285714286,18.057142857142857,0.477430526067253,0.3761132423694869,0.7557868656651302,25.44117647058824,57.029411764705884,8.147058823529411,23.0,16.705882352941178,23.14705882352941,10.647058823529411,25.088235294117645,12.235294117647056,12.235294117647056,5.882352941176472,3.3823529411764706,17.588235294117652,0.4497509785791144,0.35234908298061146,0.7235073160163417,0.028490028490028487,351.0,12.0,1.0,3.1727238251364134,6.764705882352941,0.02564102564102564,0.008547008547008548,0.5527065527065527,351.0,289.0,180.0,38.04892361467396,231.70588235294116,-0.15099715099715105,-0.2450142450142451,-0.5242165242165242,2017,14,24.17,121.0,6,96.8,47,68.3,175,0.014,150,11.43,12,111.0,13,99.6,21,0.03,153,1181.0,2017,137,2.04,109.7,79,107.6,232,68.1,182,-0.023,246,-2.86,219,102.4,263,105.3,161,-6.78,334,1407.0
2017,1242,1413,1,0.9090909090909092,0.6666666666666666,0.9333333333333332,0.875,0.35714285714285715,0.6666666666666666,1.0,0.625,77.27272727272727,4.545454545454546,82.5,7.333333333333332,86.8,15.8,82.71875,10.34375,66.28571428571429,-5.214285714285714,67.1111111111111,-1.2222222222222223,76.44444444444444,11.111111111111109,69.375,0.5,29.5625,60.71875,8.71875,21.53125,14.875,22.34375,12.03125,26.8125,16.28125,13.09375,6.9375,4.6875,18.125,0.4871573517277858,0.3990086828508007,0.644570389584902,24.0625,55.6875,6.125,17.46875,15.125,22.875,10.21875,25.21875,12.5,14.1875,5.5625,3.5,19.6875,0.433437803635031,0.35455024586098755,0.659839892747654,0.014245014245014244,351.0,8.0,3.0,1.4348601079588787,4.941176470588236,0.0056980056980056966,0.0056980056980056966,0.7350427350427351,351.0,283.0,206.0,20.883429963940863,247.64705882352942,-0.031339031339031265,0.042735042735042805,-0.7207977207977209,2017,6,27.45,121.9,5,94.5,24,70.2,72,0.067,32,12.43,8,111.2,10,98.8,8,2.39,80,1242.0,2017,218,-4.41,97.8,293,102.2,115,68.9,125,0.131,1,-5.31,288,100.8,313,106.1,215,-0.94,181,1413.0
2017,1246,1297,1,0.7,1.0,0.8823529411764706,0.8529411764705882,0.5333333333333333,0.8,0.8333333333333334,0.6875,78.2,4.1,87.85714285714286,18.0,89.70588235294117,18.88235294117647,85.94117647058823,14.352941176470587,71.6,-0.9333333333333332,73.6,6.8,79.5,6.416666666666668,74.875,3.03125,30.176470588235286,63.29411764705882,7.0588235294117645,19.97058823529412,18.529411764705888,26.44117647058824,12.588235294117649,27.588235294117645,15.529411764705882,12.029411764705882,6.0588235294117645,5.294117647058823,19.294117647058822,0.4762139517178704,0.3494067108732808,0.6990621430644072,25.84375,57.15625,8.75,24.21875,14.4375,21.34375,10.96875,26.15625,13.40625,13.34375,5.59375,2.59375,17.78125,0.4546046794356574,0.36376653124634695,0.6611850309756903,0.022792022792022797,351.0,16.0,1.0,3.8405728739343035,5.0,0.008547008547008548,-0.022792022792022797,0.4444444444444444,351.0,258.0,129.0,34.603319289951855,183.52941176470588,0.07692307692307687,-0.2905982905982907,-0.4216524216524216,2017,4,27.72,119.1,12,91.4,7,72.0,26,0.006,175,10.98,19,110.5,24,99.5,15,3.74,56,1246.0,2017,138,1.91,106.8,130,104.9,178,68.0,189,0.073,22,-3.35,234,102.9,242,106.3,224,-2.55,228,1297.0
2017,1257,1240,1,0.5,0.6,0.9411764705882352,0.75,0.5263157894736842,1.0,0.375,0.5625,75.3,6.0,69.4,4.8,81.23529411764707,17.058823529411768,77.53125,11.6875,70.73684210526315,-1.7894736842105263,68.4,15.2,65.375,-1.75,69.03125,0.875,27.90625,61.28125,7.125,19.875,14.59375,21.3125,13.3125,26.375,13.59375,11.15625,6.75,5.46875,19.46875,0.4550385690816868,0.3535826299710204,0.6932055500130674,24.4375,53.5,7.1875,19.59375,12.96875,18.09375,10.09375,25.15625,13.8125,13.53125,4.53125,3.65625,18.21875,0.4605382681314442,0.366971550148942,0.6923762292150636,0.005698005698005697,351.0,6.0,1.0,1.7636025962917659,3.117647058823529,-0.011396011396011398,-0.011396011396011398,0.6153846153846154,351.0,282.0,203.0,22.938055971784223,243.82352941176467,-0.07407407407407407,-0.18803418803418806,-0.6096866096866097,2017,9,25.51,117.2,22,91.7,8,67.9,194,-0.023,244,11.14,17,111.6,7,100.5,33,4.2,48,1257.0,2017,157,0.63,105.8,147,105.2,186,63.6,329,0.028,107,-1.68,183,104.2,167,105.9,197,0.61,134,1240.0
2017,1276,1329,1,0.2727272727272727,1.0,0.8333333333333334,0.6857142857142857,0.5833333333333334,0.5,0.6666666666666666,0.6129032258064516,71.54545454545455,-1.7272727272727273,76.5,14.333333333333336,76.22222222222223,14.277777777777779,74.8,9.257142857142858,76.41666666666667,3.8333333333333335,88.25,-1.5,91.06666666666666,12.266666666666667,85.03225806451613,7.225806451612903,26.285714285714285,54.42857142857143,9.371428571428572,24.57142857142857,12.857142857142858,16.6,7.514285714285713,21.885714285714286,13.8,9.428571428571429,5.942857142857143,2.771428571428572,15.114285714285714,0.48366413795646,0.3834682649230414,0.7733489581416626,28.806451612903228,61.935483870967744,9.0,22.35483870967742,18.41935483870968,23.41935483870968,13.64516129032258,23.096774193548388,14.67741935483871,13.290322580645164,7.741935483870968,3.0,22.258064516129032,0.4687164063649579,0.4074975452559241,0.8017426665665109,0.05413105413105413,351.0,45.0,15.0,9.165953626456602,30.529411764705888,-0.0028490028490028504,-0.02849002849002848,0.06552706552706553,351.0,50.0,18.0,8.999182969450455,33.117647058823536,-0.02279202279202279,-0.07692307692307693,-0.011396011396011395,2017,20,23.05,122.3,4,99.2,69,63.1,338,-0.025,252,10.76,23,110.3,26,99.5,18,-0.53,170,1276.0,2017,22,22.48,126.0,1,103.5,155,70.4,66,-0.071,324,14.42,1,112.0,5,97.6,1,3.07,67,1329.0
2017,1277,1274,1,0.2222222222222222,0.375,0.875,0.5757575757575758,0.4,0.5,0.875,0.65625,67.55555555555556,-6.777777777777778,64.75,-1.125,77.5625,11.3125,71.72727272727273,3.363636363636364,68.0,1.2,61.33333333333334,-2.5,73.25,11.5625,69.375,5.6875,25.75757575757576,55.06060606060606,7.848484848484849,20.87878787878788,12.363636363636365,18.60606060606061,9.484848484848484,27.21212121212121,16.96969696969697,14.181818181818182,4.454545454545454,4.787878787878788,20.303030303030305,0.4688954184909186,0.3789240444863372,0.6426068599237629,24.75,54.625,6.40625,17.84375,13.46875,18.75,11.0625,24.96875,11.90625,12.71875,6.375,3.875,15.5625,0.4524397397177568,0.3532118406037865,0.7053086767926733,0.13675213675213674,351.0,76.0,32.0,10.827524838006473,49.88235294117647,-0.07977207977207976,0.045584045584045586,0.08547008547008547,351.0,41.0,14.0,6.1953492993677495,27.588235294117645,0.005698005698005701,0.02279202279202279,0.051282051282051294,2017,40,15.51,111.4,58,95.9,37,66.9,241,-0.011,214,10.99,18,110.6,21,99.6,20,4.01,51,1277.0,2017,42,15.03,109.9,76,94.9,25,63.0,339,0.031,98,9.39,32,110.7,18,101.3,58,-4.48,286,1274.0
2017,1314,1411,1,0.5454545454545454,0.7142857142857143,1.0,0.7878787878787878,0.5,1.0,1.0,0.6764705882352942,77.27272727272727,1.818181818181818,88.14285714285714,12.285714285714285,87.73333333333332,22.466666666666665,84.33333333333333,13.424242424242426,72.81818181818181,-5.7727272727272725,57.5,4.0,81.2,20.7,74.38235294117645,2.588235294117647,30.84848484848485,65.9090909090909,7.242424242424242,19.75757575757576,15.393939393939394,21.78787878787879,15.757575757575758,27.484848484848484,18.21212121212121,11.87878787878788,6.787878787878787,3.212121212121212,17.90909090909091,0.4679170576476648,0.3658138824051892,0.7014396570683287,24.823529411764714,57.558823529411775,5.8235294117647065,19.647058823529417,18.91176470588235,25.764705882352942,11.617647058823529,23.64705882352941,11.823529411764708,11.588235294117649,7.205882352941178,3.147058823529412,17.352941176470587,0.4373580814082431,0.2931042764631938,0.7248021094608189,0.008547008547008548,351.0,12.0,2.0,3.33651808644528,6.588235294117648,-0.025641025641025644,0.0028490028490028496,0.5754985754985755,351.0,297.0,173.0,30.50843663451723,203.4705882352941,-0.039886039886039885,-0.2706552706552706,-0.566951566951567,2017,3,28.22,120.7,9,92.5,11,71.3,40,0.037000000000000005,85,12.49,6,112.0,4,99.5,19,3.87,53,1314.0,2017,212,-4.04,103.5,189,107.5,228,68.6,146,0.125,2,-8.49,330,100.2,327,108.7,331,12.68,3,1411.0
2017,1332,1233,1,0.7,0.7142857142857143,1.0,0.8484848484848485,0.5333333333333333,0.8571428571428571,0.6666666666666666,0.6470588235294118,73.8,5.5,75.0,8.285714285714286,83.3125,20.375,78.66666666666667,13.303030303030305,82.53333333333333,1.1333333333333333,74.0,10.0,81.66666666666667,4.416666666666667,80.47058823529412,4.117647058823529,27.96969696969697,58.06060606060606,8.606060606060606,22.72727272727273,14.12121212121212,20.0,10.272727272727273,25.63636363636364,16.333333333333332,11.727272727272727,6.545454545454546,6.545454545454546,16.303030303030305,0.4813092714194713,0.3708961770312905,0.7046839431454899,27.970588235294123,61.5,9.764705882352944,24.588235294117645,14.764705882352944,19.176470588235293,9.558823529411764,26.411764705882355,15.617647058823529,12.088235294117649,6.911764705882352,2.9705882352941178,19.176470588235293,0.4560937719162321,0.40228137671337466,0.7601542853967889,0.07122507122507123,351.0,47.0,9.0,9.690428874136886,28.823529411764714,-0.042735042735042736,0.04558404558404559,0.28205128205128205,351.0,140.0,92.0,15.833230133822608,110.76470588235294,0.019943019943019943,0.005698005698005715,-0.21082621082621086,2017,10,25.02,118.2,17,93.2,17,67.0,234,0.034,88,8.05,50,109.2,47,101.2,51,0.51,137,1332.0,2017,117,4.2,110.8,67,106.6,211,70.6,60,0.013,158,-1.94,191,103.7,193,105.7,179,-0.05,157,1233.0
2017,1348,1166,1,0.5833333333333334,0.8,0.8125,0.7272727272727273,0.6363636363636364,0.8333333333333334,0.75,0.7272727272727273,71.41666666666667,6.833333333333332,73.8,7.4,74.6875,10.0625,73.36363636363636,8.484848484848484,77.72727272727273,4.727272727272728,84.33333333333333,9.0,83.125,11.8125,81.54545454545455,8.93939393939394,26.060606060606066,57.60606060606061,6.2727272727272725,18.454545454545453,14.969696969696967,22.78787878787879,11.87878787878788,25.54545454545455,13.424242424242426,11.212121212121213,6.363636363636362,6.090909090909091,20.87878787878788,0.4537181486851643,0.3335784261933904,0.663228498931682,30.66666666666667,60.36363636363637,8.696969696969697,21.696969696969692,11.515151515151516,16.848484848484848,7.9393939393939394,26.33333333333333,17.242424242424242,12.484848484848484,6.151515151515151,2.9393939393939394,16.636363636363637,0.5079196677651207,0.3939061019982532,0.6857282750047751,0.12535612535612534,351.0,54.0,25.0,7.936790727921674,36.647058823529406,0.002849002849002857,0.051282051282051294,0.09401709401709403,351.0,35.0,11.0,7.515669904782079,22.882352941176467,0.042735042735042736,0.005698005698005701,0.03133903133903135,2017,34,16.26,111.5,57,95.2,30,66.4,262,-0.033,267,4.27,78,106.8,79,102.5,79,1.62,113,1348.0,2017,28,18.83,115.3,32,96.5,46,71.2,45,0.004,181,8.97,39,110.3,27,101.3,57,-1.24,192,1166.0
2017,1376,1266,1,0.5454545454545454,0.3333333333333333,0.8235294117647058,0.6774193548387096,0.4,0.25,0.8235294117647058,0.6129032258064516,69.36363636363636,0.4545454545454545,60.33333333333334,0.0,74.82352941176471,12.352941176470587,71.48387096774194,6.935483870967742,80.8,-1.7,76.75,-0.75,84.88235294117645,14.882352941176471,82.51612903225806,7.516129032258066,24.258064516129032,59.064516129032256,6.645161290322582,19.90322580645161,16.322580645161292,23.612903225806452,12.516129032258064,23.483870967741932,12.419354838709678,13.419354838709678,7.903225806451613,3.6774193548387095,20.93548387096774,0.4134542589605055,0.32656726649012024,0.6997164332270916,28.838709677419356,59.193548387096776,10.483870967741936,24.35483870967742,14.35483870967742,18.41935483870968,8.838709677419354,24.41935483870968,16.548387096774196,12.193548387096774,7.354838709677418,3.612903225806452,19.387096774193548,0.4888158181156397,0.4280370656431216,0.7763072813938249,0.1282051282051282,351.0,59.0,14.0,12.795334627718574,34.70588235294117,0.054131054131054124,-0.039886039886039885,0.07407407407407407,351.0,44.0,24.0,4.7403152042131245,30.294117647058826,-0.002849002849002857,-0.019943019943019943,0.054131054131054124,2017,24,20.8,108.9,91,88.1,3,68.6,145,-0.005,197,10.63,24,110.2,31,99.5,17,1.93,96,1376.0,2017,32,16.58,120.8,8,104.2,165,70.1,75,-0.058,311,9.03,37,109.1,50,100.1,27,-2.16,219,1266.0
2017,1417,1245,1,0.8,0.8333333333333334,0.9411764705882352,0.8787878787878788,0.5833333333333334,0.7142857142857143,0.6,0.6176470588235294,88.9,9.8,82.0,7.333333333333332,94.17647058823529,20.823529411764707,90.36363636363636,15.030303030303033,68.83333333333333,-2.0,71.85714285714286,2.142857142857143,83.46666666666667,7.6,75.91176470588233,3.0882352941176467,33.72727272727273,64.96969696969697,9.909090909090908,24.45454545454545,13.0,17.454545454545453,9.757575757575758,29.45454545454545,21.484848484848484,11.545454545454545,6.121212121212121,5.393939393939394,16.454545454545453,0.5184851810922748,0.4005472040198039,0.746595474115757,26.970588235294123,63.32352941176471,6.970588235294117,22.176470588235293,15.0,20.91176470588235,14.647058823529413,25.294117647058826,12.264705882352944,13.0,6.294117647058822,3.6764705882352944,19.264705882352946,0.4271003798225875,0.3129943915185677,0.7237849655546353,0.037037037037037035,351.0,23.0,7.0,4.402539374176733,12.588235294117649,0.017094017094017092,-0.028490028490028487,0.45299145299145294,351.0,240.0,141.0,25.70391364112843,174.2352941176471,0.005698005698005715,-0.13390313390313385,-0.415954415954416,2017,16,23.63,124.0,2,100.4,85,72.6,20,0.021,132,5.17,74,108.0,67,102.8,89,-4.66,291,1417.0,2017,141,1.68,104.9,159,103.3,142,68.3,176,0.024,122,-1.92,188,104.4,160,106.3,225,-5.91,316,1245.0
2017,1425,1374,1,0.5454545454545454,0.8,0.8235294117647058,0.7272727272727273,0.7272727272727273,0.8,1.0,0.8823529411764706,73.0909090909091,-3.727272727272727,84.0,4.0,80.76470588235293,11.941176470588234,78.6969696969697,5.5151515151515165,69.45454545454545,8.818181818181818,70.4,3.4,78.77777777777777,21.444444444444443,74.52941176470588,14.705882352941178,27.181818181818183,59.90909090909091,7.848484848484849,21.60606060606061,16.484848484848484,22.303030303030305,10.787878787878787,25.303030303030305,15.303030303030305,11.151515151515152,7.242424242424242,5.424242424242424,15.909090909090908,0.4570120308187938,0.3598265320976482,0.7376167179693112,26.176470588235286,55.264705882352935,8.147058823529411,20.058823529411768,14.029411764705882,20.176470588235293,11.941176470588234,26.411764705882355,16.352941176470587,10.852941176470587,5.735294117647059,3.4411764705882355,14.411764705882351,0.4743766295519609,0.3952642678559299,0.6933613663983893,0.15384615384615385,351.0,68.0,27.0,13.402699464703984,49.411764705882355,0.056980056980057,0.019943019943019943,0.02564102564102564,351.0,57.0,9.0,12.066299691093954,25.294117647058826,-0.07977207977207977,-0.005698005698005701,0.12820512820512822,2017,53,13.45,114.2,38,100.7,91,68.7,138,0.079,16,5.49,71,108.8,54,103.3,106,-3.37,255,1425.0,2017,11,24.73,119.8,10,95.0,27,63.5,333,0.003,183,3.25,88,105.3,117,102.1,70,-0.92,179,1374.0
2017,1455,1173,1,0.9,0.7142857142857143,0.9375,0.8787878787878788,0.7,0.4,0.9333333333333332,0.7666666666666667,78.1,11.8,73.28571428571429,12.0,88.0625,27.1875,81.9090909090909,19.303030303030305,77.1,5.6,71.4,1.2,76.73333333333333,14.266666666666667,75.96666666666667,9.2,27.78787878787879,58.93939393939394,8.727272727272727,21.424242424242426,17.606060606060606,24.0,11.909090909090908,28.84848484848485,16.424242424242426,11.12121212121212,6.757575757575758,3.787878787878788,18.848484848484848,0.4718091078808481,0.40701955737558015,0.7374281593235461,25.63333333333333,54.83333333333334,8.133333333333333,21.03333333333333,16.566666666666666,23.966666666666665,8.566666666666666,25.9,15.733333333333333,11.9,7.4,3.8,18.8,0.4677894166198087,0.3824956270679844,0.6868889810039904,0.039886039886039885,351.0,28.0,2.0,6.656487326616928,13.058823529411766,0.008547008547008544,0.017094017094017092,0.14814814814814814,351.0,52.0,27.0,6.0803444174893695,42.70588235294117,0.011396011396011374,0.07122507122507121,-0.10826210826210823,2017,8,26.14,118.7,13,92.6,13,68.0,191,-0.021,238,1.5,102,105.0,130,103.5,110,-0.32,161,1455.0,2017,39,15.57,111.9,53,96.3,43,68.4,163,-0.021,235,3.64,82,105.9,90,102.3,75,2.53,77,1173.0
2017,1112,1388,1,0.9,0.75,0.9375,0.8823529411764706,0.9090909090909092,0.75,0.8823529411764706,0.875,76.2,11.1,73.625,3.875,77.625,14.125,76.26470588235293,10.823529411764708,68.81818181818181,14.818181818181818,73.5,12.25,73.70588235294117,16.705882352941178,72.0,15.5,26.205882352941174,55.08823529411765,6.735294117647059,16.941176470588232,17.11764705882353,22.588235294117645,10.294117647058824,26.470588235294123,13.794117647058822,11.441176470588234,5.5,3.2352941176470584,16.970588235294116,0.476250393224233,0.388263954810943,0.7581834029654495,26.3125,53.0625,8.8125,22.0625,10.5625,14.125,9.625,26.0,16.75,10.53125,4.15625,3.1875,14.75,0.4970568484327027,0.40537760730137984,0.7499748924804557,0.06837606837606837,351.0,45.0,14.0,8.77496438739212,26.0,-0.025641025641025637,0.017094017094017103,0.08262108262108261,351.0,35.0,13.0,6.297174903455192,25.823529411764714,0.011396011396011388,0.02849002849002848,-0.014245014245014231,2017,18,23.31,118.4,15,95.1,29,66.0,277,0.046,66,7.13,59,108.7,56,101.5,60,1.69,107,1112.0,2017,15,23.67,118.7,14,95.0,26,60.2,350,0.03,99,0.41,127,104.3,163,103.9,117,-4.13,277,1388.0
2017,1139,1292,1,0.6363636363636364,0.75,0.8125,0.7419354838709677,0.8461538461538461,1.0,0.8571428571428571,0.8787878787878788,71.54545454545455,2.272727272727273,71.25,3.5,80.8125,12.875,76.29032258064517,7.903225806451613,74.92307692307692,10.692307692307693,76.33333333333333,12.0,72.64285714285714,10.642857142857142,74.21212121212122,10.909090909090908,26.806451612903228,56.12903225806453,7.645161290322582,21.032258064516128,15.032258064516132,20.322580645161292,8.774193548387098,23.258064516129032,13.193548387096774,10.161290322580646,6.225806451612903,2.806451612903226,18.93548387096774,0.4790655679755101,0.3721331569559579,0.7332362357159893,27.939393939393934,57.33333333333334,6.424242424242424,17.363636363636363,11.909090909090908,17.0,9.696969696969695,25.424242424242426,15.030303030303033,10.363636363636363,6.9393939393939394,2.8484848484848486,18.272727272727273,0.4881479991685436,0.3674218598391039,0.6947993859062205,0.06267806267806267,351.0,26.0,11.0,4.145337565194391,18.058823529411768,0.0227920227920228,0.019943019943019943,0.18803418803418806,351.0,144.0,47.0,24.4134124178156,75.52941176470588,0.025641025641025637,-0.2222222222222222,-0.12535612535612534,2017,25,20.76,117.7,20,97.0,49,65.9,278,0.002,185,10.81,22,110.8,17,100.0,25,5.12,40,1139.0,2017,43,14.95,112.2,51,97.2,53,64.6,311,0.011,162,-0.93,154,104.4,158,105.3,165,3.86,54,1292.0
2017,1196,1438,1,0.6666666666666666,0.7,0.9,0.75,0.5833333333333334,0.75,0.75,0.6875,79.41666666666667,11.25,74.8,9.7,80.4,14.3,78.28125,11.71875,66.5,3.8333333333333335,67.5,10.75,66.4375,16.375,66.59375,10.96875,26.59375,59.15625,7.75,21.40625,17.34375,23.875,11.5625,25.78125,12.625,11.8125,7.5625,4.84375,18.59375,0.4508252803809617,0.35634043836970114,0.7192662369061975,24.90625,53.65625,7.0,17.8125,9.78125,13.8125,8.8125,24.125,14.25,9.53125,5.65625,4.0625,16.25,0.4672595854074548,0.386231919473902,0.7131360362204014,0.031339031339031334,351.0,30.0,3.0,7.333444740686732,16.176470588235293,-0.011396011396011395,-0.02564102564102564,0.019943019943019943,351.0,13.0,1.0,2.785202495542554,7.588235294117648,0.008547008547008546,-0.017094017094017092,0.011396011396011398,2017,5,27.5,116.9,25,89.5,5,69.0,117,-0.041,286,12.46,7,110.3,28,97.8,2,8.19,15,1196.0,2017,12,24.29,112.2,50,88.0,2,59.2,351,-0.03,258,11.68,10,111.5,8,99.8,22,2.29,82,1438.0
2017,1211,1321,1,1.0,1.0,0.9375,0.9696969696969696,0.5,0.6666666666666666,0.7777777777777778,0.6764705882352942,87.55555555555556,26.66666666666667,77.5,12.875,86.4375,26.875,84.57575757575758,23.424242424242426,66.1,-1.3,68.83333333333333,3.333333333333333,74.6111111111111,11.0,71.08823529411767,6.029411764705883,30.363636363636363,58.63636363636363,7.303030303030303,19.12121212121212,16.545454545454547,22.424242424242426,9.363636363636363,30.939393939393934,16.03030303030303,11.303030303030305,7.151515151515151,4.454545454545454,16.454545454545453,0.5189376662975012,0.3843555183319701,0.7312146666893669,25.294117647058826,58.029411764705884,7.088235294117648,20.794117647058822,13.411764705882351,17.852941176470583,10.764705882352944,25.44117647058824,15.264705882352944,10.529411764705884,5.029411764705882,5.0,19.029411764705888,0.4376502378036793,0.3396186501499741,0.7490319517362014,0.017094017094017096,351.0,43.0,4.0,10.792835314116816,14.882352941176471,-0.031339031339031334,-0.10541310541310543,0.1111111111111111,351.0,54.0,22.0,8.951667606718676,37.411764705882355,0.0028490028490028435,-0.034188034188034205,-0.09401709401709403,2017,1,32.05,118.4,16,86.3,1,70.1,76,0.02,133,2.99,89,106.2,84,103.3,105,1.01,127,1211.0,2017,38,15.81,111.3,59,95.5,32,65.6,292,0.019,135,8.32,46,109.0,51,100.7,43,-3.23,249,1321.0
